fila,Tiempo,setpoint Tref,Tref,setpoint Tana,Tana,setpoint_presion,fecha,Pana,Pref
2128,35.45,373.1499938964844,373.2667236328125,623.1500244140625,622.7724609375,0.10000000149011612,26/05/2025 17:00:52,0.0033527016639709473,0.985404372215271
2129,35.46666666666667,373.1499938964844,373.20086669921875,623.1500244140625,621.186767578125,0.10000000149011612,26/05/2025 17:00:53,0.0033527016639709473,0.9854510426521301
2130,35.483333333333334,373.1499938964844,373.4057922363281,623.1500244140625,623.026123046875,0.10000000149011612,26/05/2025 17:00:54,0.0033527016639709473,0.9854093790054321
2131,35.5,373.1499938964844,373.3911437988281,623.1500244140625,622.8359375,0.10000000149011612,26/05/2025 17:00:55,0.0033527016639709473,0.9853410720825195
2132,35.516666666666666,373.1499938964844,373.0764465332031,623.1500244140625,619.47412109375,0.10000000149011612,26/05/2025 17:00:56,0.0033527016639709473,0.9853476285934448
2133,35.53333333333333,373.1499938964844,373.37652587890625,623.1500244140625,622.391845703125,0.10000000149011612,26/05/2025 17:00:57,0.0033527016639709473,0.985302746295929
2134,35.55,373.1499938964844,373.04718017578125,623.1500244140625,620.9329833984375,0.10000000149011612,26/05/2025 17:00:59,0.0033527016639709473,0.9852910041809082
2135,35.56666666666667,373.1499938964844,373.5960693359375,623.1500244140625,624.1044921875,0.10000000149011612,26/05/2025 17:01:00,0.0033527016639709473,0.9853126406669617
2136,35.583333333333336,373.1499938964844,373.2301330566406,623.1500244140625,620.80615234375,0.10000000149011612,26/05/2025 17:01:01,0.0033527016639709473,0.9852960705757141
2137,35.6,373.1499938964844,373.50823974609375,623.1500244140625,623.9776611328125,0.10000000149011612,26/05/2025 17:01:02,0.0033527016639709473,0.9853043556213379
2138,35.61666666666667,373.1499938964844,373.427734375,623.1500244140625,622.3284912109375,0.10000000149011612,26/05/2025 17:01:03,0.0033527016639709473,0.9852876663208008
2139,35.63333333333333,373.1499938964844,373.43505859375,623.1500244140625,621.821044921875,0.10000000149011612,26/05/2025 17:01:04,0.0033527016639709473,0.9852544069290161
2140,35.65,373.1499938964844,373.5668029785156,623.1500244140625,622.8359375,0.10000000149011612,26/05/2025 17:01:05,0.0033527016639709473,0.9852593541145325
2141,35.666666666666664,373.1499938964844,373.35455322265625,623.1500244140625,620.9329833984375,0.10000000149011612,26/05/2025 17:01:06,0.0033527016639709473,0.9852226972579956
2142,35.68333333333333,373.1499938964844,372.9886169433594,623.1500244140625,619.0301513671875,0.10000000149011612,26/05/2025 17:01:07,0.0033527016639709473,0.9852243661880493
2143,35.7,373.1499938964844,373.4057922363281,623.1500244140625,622.518798828125,0.10000000149011612,26/05/2025 17:01:08,0.0033527016639709473,0.9852360486984253
2144,35.71666666666667,373.1499938964844,373.20819091796875,623.1500244140625,620.80615234375,0.10000000149011612,26/05/2025 17:01:09,0.0033527016639709473,0.9852876663208008
2145,35.733333333333334,373.1499938964844,373.18621826171875,623.1500244140625,620.6158447265625,0.10000000149011612,26/05/2025 17:01:10,0.0033527016639709473,0.9853010177612305
2146,35.75,373.1499938964844,373.3326110839844,623.1500244140625,622.07470703125,0.10000000149011612,26/05/2025 17:01:11,0.0033527016639709473,0.9853609800338745
2147,35.766666666666666,373.1499938964844,373.105712890625,623.1500244140625,620.6793212890625,0.10000000149011612,26/05/2025 17:01:12,0.0033527016639709473,0.9854510426521301
2148,35.78333333333333,373.1499938964844,373.20819091796875,623.1500244140625,620.9329833984375,0.10000000149011612,26/05/2025 17:01:13,0.0033527016639709473,0.9855043292045593
2149,35.8,373.1499938964844,373.127685546875,623.1500244140625,621.123291015625,0.10000000149011612,26/05/2025 17:01:14,0.0033527016639709473,0.9855693578720093
2150,35.81666666666667,373.1499938964844,373.0544738769531,623.1500244140625,620.80615234375,0.10000000149011612,26/05/2025 17:01:15,0.0033527016639709473,0.9856210947036743
2151,35.833333333333336,373.1499938964844,373.3033142089844,623.1500244140625,623.2164306640625,0.10000000149011612,26/05/2025 17:01:16,0.0033527016639709473,0.9856476783752441
2152,35.85,373.1499938964844,373.2813720703125,623.1500244140625,621.8843994140625,0.10000000149011612,26/05/2025 17:01:17,0.0033527016639709473,0.9856276512145996
2153,35.86666666666667,373.1499938964844,373.20086669921875,623.1500244140625,621.376953125,0.10000000149011612,26/05/2025 17:01:18,0.0033527016639709473,0.9856560826301575
2154,35.88333333333333,373.1499938964844,373.20086669921875,623.1500244140625,620.74267578125,0.10000000149011612,26/05/2025 17:01:19,0.0033527016639709473,0.9855276942253113
2155,35.9,373.1499938964844,373.1569519042969,623.1500244140625,620.80615234375,0.10000000149011612,26/05/2025 17:01:20,0.0033527016639709473,0.9854844212532043
2156,35.916666666666664,373.1499938964844,373.1423034667969,623.1500244140625,622.8992919921875,0.10000000149011612,26/05/2025 17:01:21,0.0033527016639709473,0.9855127334594727
2157,35.93333333333333,373.1499938964844,372.8202819824219,623.1500244140625,619.6009521484375,0.10000000149011612,26/05/2025 17:01:22,0.0033527016639709473,0.9855426549911499
2158,35.95,373.1499938964844,372.9520263671875,623.1500244140625,619.6644287109375,0.10000000149011612,26/05/2025 17:01:23,0.0033527016639709473,0.9855726957321167
2159,35.96666666666667,373.1499938964844,373.17889404296875,623.1500244140625,622.13818359375,0.10000000149011612,26/05/2025 17:01:24,0.0033527016639709473,0.9855943918228149
2160,35.983333333333334,373.1499938964844,373.1569519042969,623.1500244140625,620.86962890625,0.10000000149011612,26/05/2025 17:01:25,0.0033527016639709473,0.9855943918228149
2161,36.0,373.1499938964844,372.9373779296875,623.1500244140625,619.156982421875,0.10000000149011612,26/05/2025 17:01:26,0.0033527016639709473,0.985612690448761
2162,36.016666666666666,373.1499938964844,373.2374572753906,623.1500244140625,623.153076171875,0.10000000149011612,26/05/2025 17:01:28,0.0033527016639709473,0.9856244325637817
2163,36.03333333333333,373.1499938964844,373.1716003417969,623.1500244140625,622.3284912109375,0.10000000149011612,26/05/2025 17:01:29,0.0033527016639709473,0.9855543971061707
2164,36.05,373.1499938964844,373.1496276855469,623.1500244140625,621.8843994140625,0.10000000149011612,26/05/2025 17:01:30,0.0033527016639709473,0.9855443835258484
2165,36.06666666666667,373.1499938964844,373.20086669921875,623.1500244140625,622.3284912109375,0.10000000149011612,26/05/2025 17:01:31,0.0033527016639709473,0.9855259656906128
2166,36.083333333333336,373.1499938964844,373.3984680175781,623.1500244140625,623.9141845703125,0.10000000149011612,26/05/2025 17:01:32,0.0033527016639709473,0.9855259656906128
2167,36.1,373.1499938964844,373.127685546875,623.1500244140625,621.123291015625,0.10000000149011612,26/05/2025 17:01:33,0.0033527016639709473,0.9855027198791504
2168,36.11666666666667,373.1499938964844,372.8422546386719,623.1500244140625,619.47412109375,0.10000000149011612,26/05/2025 17:01:34,0.0033527016639709473,0.9855477213859558
2169,36.13333333333333,373.1499938964844,373.2813720703125,623.1500244140625,621.6307373046875,0.10000000149011612,26/05/2025 17:01:35,0.0033527016639709473,0.9855626821517944
2170,36.15,373.1499938964844,373.3179626464844,623.1500244140625,622.6456298828125,0.10000000149011612,26/05/2025 17:01:36,0.9247393608093262,0.9247393608093262
2171,36.166666666666664,373.1499938964844,372.9666442871094,623.1500244140625,620.74267578125,0.10000000149011612,26/05/2025 17:01:37,0.9289776682853699,0.9289776682853699
2172,36.18333333333333,373.1499938964844,373.5521545410156,623.1500244140625,625.4998779296875,0.10000000149011612,26/05/2025 17:01:38,0.9325226545333862,0.9325226545333862
2173,36.2,373.1499938964844,373.2301330566406,623.1500244140625,622.6456298828125,0.10000000149011612,26/05/2025 17:01:39,0.9351293444633484,0.9351293444633484
2174,36.21666666666667,373.1499938964844,373.4862976074219,623.1500244140625,623.2799072265625,0.10000000149011612,26/05/2025 17:01:40,0.936937689781189,0.936937689781189
2175,36.233333333333334,373.1499938964844,373.20819091796875,623.1500244140625,620.74267578125,0.10000000149011612,26/05/2025 17:01:41,0.9381993412971497,0.9381993412971497
2176,36.25,373.1499938964844,373.1716003417969,623.1500244140625,622.518798828125,0.10000000149011612,26/05/2025 17:01:42,0.9391676783561707,0.9391676783561707
2177,36.266666666666666,373.1499938964844,373.1569519042969,623.1500244140625,622.455322265625,0.10000000149011612,26/05/2025 17:01:43,0.9398826360702515,0.9398826360702515
2178,36.28333333333333,373.1499938964844,373.36187744140625,623.1500244140625,624.1044921875,0.10000000149011612,26/05/2025 17:01:44,0.9403877258300781,0.9403877258300781
2179,36.3,373.1499938964844,373.4716491699219,623.1500244140625,623.2164306640625,0.10000000149011612,26/05/2025 17:01:45,0.9407426714897156,0.9407426714897156
2180,36.31666666666667,373.1499938964844,372.9959411621094,623.1500244140625,620.0450439453125,0.10000000149011612,26/05/2025 17:01:46,0.9409459829330444,0.9409459829330444
2181,36.333333333333336,373.1499938964844,373.20819091796875,623.1500244140625,621.9478759765625,0.10000000149011612,26/05/2025 17:01:47,0.9410960078239441,0.9410960078239441
2182,36.35,373.1499938964844,373.120361328125,623.1500244140625,623.089599609375,0.10000000149011612,26/05/2025 17:01:48,0.9412293434143066,0.9412293434143066
2183,36.36666666666667,373.1499938964844,373.1349792480469,623.1500244140625,621.186767578125,0.10000000149011612,26/05/2025 17:01:49,0.9413827061653137,0.9413827061653137
2184,36.38333333333333,373.1499938964844,373.5814514160156,623.1500244140625,624.1678466796875,0.10000000149011612,26/05/2025 17:01:50,0.9414460062980652,0.9414460062980652
2185,36.4,373.1499938964844,373.3911437988281,623.1500244140625,622.8359375,0.10000000149011612,26/05/2025 17:01:51,0.9414593577384949,0.9414593577384949
2186,36.416666666666664,373.1499938964844,373.5009460449219,623.1500244140625,623.8507080078125,0.10000000149011612,26/05/2025 17:01:52,0.941565990447998,0.941565990447998
2187,36.43333333333333,373.1499938964844,372.9373779296875,623.1500244140625,622.518798828125,0.10000000149011612,26/05/2025 17:01:53,0.9416143298149109,0.9416143298149109
2188,36.45,373.1499938964844,373.1716003417969,623.1500244140625,622.6456298828125,0.10000000149011612,26/05/2025 17:01:54,0.941684365272522,0.941684365272522
2189,36.46666666666667,373.1499938964844,373.3911437988281,623.1500244140625,624.2947998046875,0.10000000149011612,26/05/2025 17:01:55,0.9416676759719849,0.9416676759719849
2190,36.483333333333334,373.1499938964844,373.1569519042969,623.1500244140625,622.2650146484375,0.10000000149011612,26/05/2025 17:01:56,0.9416260719299316,0.9416260719299316
2191,36.5,373.1499938964844,373.1569519042969,623.1500244140625,622.518798828125,0.10000000149011612,26/05/2025 17:01:58,0.9416359663009644,0.9416359663009644
2192,36.516666666666666,373.1499938964844,373.17889404296875,623.1500244140625,622.708984375,0.10000000149011612,26/05/2025 17:01:59,0.9416260719299316,0.9416260719299316
2193,36.53333333333333,373.1499938964844,372.9081115722656,623.1500244140625,619.53759765625,0.10000000149011612,26/05/2025 17:02:00,0.9416426420211792,0.9416426420211792
2194,36.55,373.1499938964844,373.44970703125,623.1500244140625,624.041015625,0.10000000149011612,26/05/2025 17:02:01,0.9416626691818237,0.9416626691818237
2195,36.56666666666667,373.1499938964844,373.17889404296875,623.1500244140625,622.518798828125,0.10000000149011612,26/05/2025 17:02:02,0.9416893720626831,0.9416893720626831
2196,36.583333333333336,373.1499938964844,373.3033142089844,623.1500244140625,622.9627685546875,0.10000000149011612,26/05/2025 17:02:03,0.9417077302932739,0.9417077302932739
2197,36.6,373.1499938964844,373.04718017578125,623.1500244140625,621.5672607421875,0.10000000149011612,26/05/2025 17:02:04,0.9416610598564148,0.9416610598564148
2198,36.61666666666667,373.1499938964844,373.2447814941406,623.1500244140625,624.1044921875,0.10000000149011612,26/05/2025 17:02:05,0.9416176676750183,0.9416176676750183
2199,36.63333333333333,373.1499938964844,373.127685546875,623.1500244140625,622.455322265625,0.10000000149011612,26/05/2025 17:02:06,0.9416093826293945,0.9416093826293945
2200,36.65,373.1499938964844,373.02520751953125,623.1500244140625,621.8843994140625,0.10000000149011612,26/05/2025 17:02:07,0.9416109919548035,0.9416109919548035
2201,36.666666666666664,373.1499938964844,372.9739685058594,623.1500244140625,620.171875,0.10000000149011612,26/05/2025 17:02:08,0.9416009783744812,0.9416009783744812
2202,36.68333333333333,373.1499938964844,373.33990478515625,623.1500244140625,624.1044921875,0.10000000149011612,26/05/2025 17:02:09,0.9415926933288574,0.9415926933288574
2203,36.7,373.1499938964844,373.1716003417969,623.1500244140625,622.708984375,0.10000000149011612,26/05/2025 17:02:10,0.9416610598564148,0.9416610598564148
2204,36.71666666666667,373.1499938964844,373.0764465332031,623.1500244140625,621.9478759765625,0.10000000149011612,26/05/2025 17:02:11,0.9417010545730591,0.9417010545730591
2205,36.733333333333334,373.1499938964844,372.9447021484375,623.1500244140625,621.757568359375,0.10000000149011612,26/05/2025 17:02:12,0.9417527318000793,0.9417527318000793
2206,36.75,373.1499938964844,373.2959899902344,623.1500244140625,624.2947998046875,0.10000000149011612,26/05/2025 17:02:13,0.9418560266494751,0.9418560266494751
2207,36.766666666666666,373.1499938964844,373.3838195800781,623.1500244140625,624.67529296875,0.10000000149011612,26/05/2025 17:02:14,0.9419077038764954,0.9419077038764954
2208,36.78333333333333,373.1499938964844,373.03985595703125,623.1500244140625,621.6307373046875,0.10000000149011612,26/05/2025 17:02:15,0.9419693946838379,0.9419693946838379
2209,36.8,373.1499938964844,372.86419677734375,623.1500244140625,621.123291015625,0.10000000149011612,26/05/2025 17:02:16,0.9419876933097839,0.9419876933097839
2210,36.81666666666667,373.1499938964844,373.1496276855469,623.1500244140625,622.5821533203125,0.10000000149011612,26/05/2025 17:02:17,0.9419859647750854,0.9419859647750854
2211,36.833333333333336,373.1499938964844,373.2959899902344,623.1500244140625,624.5484619140625,0.10000000149011612,26/05/2025 17:02:18,0.9419843554496765,0.9419843554496765
2212,36.85,373.1499938964844,373.01055908203125,623.1500244140625,623.40673828125,0.10000000149011612,26/05/2025 17:02:19,0.9418843388557434,0.9418843388557434
2213,36.86666666666667,373.1499938964844,373.2374572753906,623.1500244140625,625.2462158203125,0.10000000149011612,26/05/2025 17:02:20,0.9418760538101196,0.9418760538101196
2214,36.88333333333333,373.1499938964844,373.2374572753906,623.1500244140625,624.992431640625,0.10000000149011612,26/05/2025 17:02:21,0.9418910145759583,0.9418910145759583
2215,36.9,373.1499938964844,373.1716003417969,623.1500244140625,623.9141845703125,0.10000000149011612,26/05/2025 17:02:22,0.941902756690979,0.941902756690979
2216,36.916666666666664,373.1499938964844,373.2959899902344,623.1500244140625,624.73876953125,0.10000000149011612,26/05/2025 17:02:23,0.9419126510620117,0.9419126510620117
2217,36.93333333333333,373.1499938964844,373.2813720703125,623.1500244140625,624.2313232421875,0.10000000149011612,26/05/2025 17:02:25,0.9419077038764954,0.9419077038764954
2218,36.95,373.1499938964844,373.2447814941406,623.1500244140625,623.8507080078125,0.10000000149011612,26/05/2025 17:02:26,0.9418543577194214,0.9418543577194214
2219,36.96666666666667,373.1499938964844,373.120361328125,623.1500244140625,623.9776611328125,0.10000000149011612,26/05/2025 17:02:27,0.9418927431106567,0.9418927431106567
2220,36.983333333333334,373.1499938964844,373.0544738769531,623.1500244140625,622.6456298828125,0.10000000149011612,26/05/2025 17:02:28,0.9418693780899048,0.9418693780899048
2221,37.0,373.1499938964844,373.2447814941406,623.1500244140625,624.1678466796875,0.10000000149011612,26/05/2025 17:02:29,0.9418576955795288,0.9418576955795288
2222,37.016666666666666,373.1499938964844,373.03985595703125,623.1500244140625,623.5970458984375,0.10000000149011612,26/05/2025 17:02:30,0.9418360590934753,0.9418360590934753
2223,37.03333333333333,373.1499938964844,373.127685546875,623.1500244140625,623.9776611328125,0.10000000149011612,26/05/2025 17:02:31,0.9418493509292603,0.9418493509292603
2224,37.05,373.1499938964844,373.2447814941406,623.1500244140625,625.373046875,0.10000000149011612,26/05/2025 17:02:32,0.941879391670227,0.941879391670227
2225,37.06666666666667,373.1499938964844,373.1423034667969,623.1500244140625,624.5484619140625,0.10000000149011612,26/05/2025 17:02:33,0.9419094324111938,0.9419094324111938
2226,37.083333333333336,373.1499938964844,372.9959411621094,623.1500244140625,622.518798828125,0.10000000149011612,26/05/2025 17:02:34,0.9419060945510864,0.9419060945510864
2227,37.1,373.1499938964844,373.20819091796875,623.1500244140625,625.055908203125,0.10000000149011612,26/05/2025 17:02:35,0.9419509768486023,0.9419509768486023
2228,37.11666666666667,373.1499938964844,373.2447814941406,623.1500244140625,623.5970458984375,0.10000000149011612,26/05/2025 17:02:36,0.9419260025024414,0.9419260025024414
2229,37.13333333333333,373.1499938964844,373.127685546875,623.1500244140625,623.34326171875,0.10000000149011612,26/05/2025 17:02:37,0.9419527053833008,0.9419527053833008
2230,37.15,373.1499938964844,372.8349304199219,623.1500244140625,621.3135986328125,0.10000000149011612,26/05/2025 17:02:38,0.941964328289032,0.941964328289032
2231,37.166666666666664,373.1499938964844,373.1642761230469,623.1500244140625,623.089599609375,0.10000000149011612,26/05/2025 17:02:39,0.9419293403625488,0.9419293403625488
2232,37.18333333333333,373.1499938964844,373.19354248046875,623.1500244140625,622.8992919921875,0.10000000149011612,26/05/2025 17:02:40,0.941902756690979,0.941902756690979
2233,37.2,373.1499938964844,373.04718017578125,623.1500244140625,622.455322265625,0.10000000149011612,26/05/2025 17:02:41,0.9419393539428711,0.9419393539428711
2234,37.21666666666667,373.1499938964844,373.3326110839844,623.1500244140625,624.041015625,0.10000000149011612,26/05/2025 17:02:42,0.9419410824775696,0.9419410824775696
2235,37.233333333333334,373.1499938964844,373.2374572753906,623.1500244140625,623.2164306640625,0.10000000149011612,26/05/2025 17:02:43,0.9418776631355286,0.9418776631355286
2236,37.25,373.1499938964844,373.2374572753906,623.1500244140625,623.723876953125,0.10000000149011612,26/05/2025 17:02:44,0.9418560266494751,0.9418560266494751
2237,37.266666666666666,373.1499938964844,373.3179626464844,623.1500244140625,623.9141845703125,0.10000000149011612,26/05/2025 17:02:45,0.9418943524360657,0.9418943524360657
2238,37.28333333333333,373.1499938964844,373.20819091796875,623.1500244140625,622.8992919921875,0.10000000149011612,26/05/2025 17:02:46,0.9419010281562805,0.9419010281562805
2239,37.3,373.1499938964844,373.04718017578125,623.1500244140625,623.153076171875,0.10000000149011612,26/05/2025 17:02:47,0.9419926404953003,0.9419926404953003
2240,37.31666666666667,373.1499938964844,373.091064453125,623.1500244140625,621.9478759765625,0.10000000149011612,26/05/2025 17:02:48,0.942059338092804,0.942059338092804
2241,37.333333333333336,373.1499938964844,373.4789733886719,623.1500244140625,625.1827392578125,0.10000000149011612,26/05/2025 17:02:49,0.9420860409736633,0.9420860409736633
2242,37.35,373.1499938964844,373.1716003417969,623.1500244140625,622.3284912109375,0.10000000149011612,26/05/2025 17:02:50,0.9420744180679321,0.9420744180679321
2243,37.36666666666667,373.1499938964844,373.17889404296875,623.1500244140625,622.13818359375,0.10000000149011612,26/05/2025 17:02:52,0.9420943260192871,0.9420943260192871
2244,37.38333333333333,373.1499938964844,373.1423034667969,623.1500244140625,622.455322265625,0.10000000149011612,26/05/2025 17:02:53,0.9420927166938782,0.9420927166938782
2245,37.4,373.1499938964844,373.127685546875,623.1500244140625,622.455322265625,0.10000000149011612,26/05/2025 17:02:54,0.9420943260192871,0.9420943260192871
2246,37.416666666666664,373.1499938964844,373.3106384277344,623.1500244140625,624.358154296875,0.10000000149011612,26/05/2025 17:02:55,0.9420976638793945,0.9420976638793945
2247,37.43333333333333,373.1499938964844,373.20819091796875,623.1500244140625,623.787353515625,0.10000000149011612,26/05/2025 17:02:56,0.9421326518058777,0.9421326518058777
2248,37.45,373.1499938964844,372.8202819824219,623.1500244140625,621.757568359375,0.10000000149011612,26/05/2025 17:02:57,0.9421310424804688,0.9421310424804688
2249,37.46666666666667,373.1499938964844,373.4057922363281,623.1500244140625,625.119384765625,0.10000000149011612,26/05/2025 17:02:58,0.9421310424804688,0.9421310424804688
2250,37.483333333333334,373.1499938964844,373.1423034667969,623.1500244140625,624.2947998046875,0.10000000149011612,26/05/2025 17:02:59,0.942182719707489,0.942182719707489
2251,37.5,373.1499938964844,373.17889404296875,623.1500244140625,624.80224609375,0.10000000149011612,26/05/2025 17:03:00,0.9422160387039185,0.9422160387039185
2252,37.516666666666666,373.1499938964844,373.120361328125,623.1500244140625,624.041015625,0.10000000149011612,26/05/2025 17:03:01,0.9422460794448853,0.9422460794448853
2253,37.53333333333333,373.1499938964844,372.9812927246094,623.1500244140625,623.34326171875,0.10000000149011612,26/05/2025 17:03:02,0.9422610402107239,0.9422610402107239
2254,37.55,373.1499938964844,373.098388671875,623.1500244140625,623.9141845703125,0.10000000149011612,26/05/2025 17:03:03,0.9422343373298645,0.9422343373298645
2255,37.56666666666667,373.1499938964844,373.01055908203125,623.1500244140625,622.708984375,0.10000000149011612,26/05/2025 17:03:04,0.9422210454940796,0.9422210454940796
2256,37.583333333333336,373.1499938964844,373.34722900390625,623.1500244140625,625.373046875,0.10000000149011612,26/05/2025 17:03:05,0.942182719707489,0.942182719707489
2257,37.6,373.1499938964844,373.0544738769531,623.1500244140625,622.7724609375,0.10000000149011612,26/05/2025 17:03:06,0.9421693682670593,0.9421693682670593
2258,37.61666666666667,373.1499938964844,373.5009460449219,623.1500244140625,626.7685546875,0.10000000149011612,26/05/2025 17:03:07,0.9421176910400391,0.9421176910400391
2259,37.63333333333333,373.1499938964844,373.2301330566406,623.1500244140625,624.67529296875,0.10000000149011612,26/05/2025 17:03:08,0.9420976638793945,0.9420976638793945
2260,37.65,373.1499938964844,373.2740478515625,623.1500244140625,623.5970458984375,0.10000000149011612,26/05/2025 17:03:09,0.9420943260192871,0.9420943260192871
2261,37.666666666666664,373.1499938964844,372.9959411621094,623.1500244140625,623.153076171875,0.10000000149011612,26/05/2025 17:03:10,0.9421226382255554,0.9421226382255554
2262,37.68333333333333,373.1499938964844,373.17889404296875,623.1500244140625,623.47021484375,0.10000000149011612,26/05/2025 17:03:11,0.9421576261520386,0.9421576261520386
2263,37.7,373.1499938964844,373.20086669921875,623.1500244140625,622.8359375,0.10000000149011612,26/05/2025 17:03:12,0.9421493411064148,0.9421493411064148
2264,37.71666666666667,373.1499938964844,373.1496276855469,623.1500244140625,624.2313232421875,0.10000000149011612,26/05/2025 17:03:13,0.9421310424804688,0.9421310424804688
2265,37.733333333333334,373.1499938964844,373.03253173828125,623.1500244140625,623.5970458984375,0.10000000149011612,26/05/2025 17:03:14,0.9421676397323608,0.9421676397323608
2266,37.75,373.1499938964844,373.2447814941406,623.1500244140625,623.8507080078125,0.10000000149011612,26/05/2025 17:03:15,0.9421493411064148,0.9421493411064148
2267,37.766666666666666,373.1499938964844,373.3106384277344,623.1500244140625,624.1044921875,0.10000000149011612,26/05/2025 17:03:16,0.9421477317810059,0.9421477317810059
2268,37.78333333333333,373.1499938964844,373.03985595703125,623.1500244140625,623.2164306640625,0.10000000149011612,26/05/2025 17:03:17,0.9421743154525757,0.9421743154525757
2269,37.8,373.1499938964844,372.9081115722656,623.1500244140625,621.50390625,0.10000000149011612,26/05/2025 17:03:18,0.9421310424804688,0.9421310424804688
2270,37.81666666666667,373.1499938964844,373.33990478515625,623.1500244140625,625.2462158203125,0.10000000149011612,26/05/2025 17:03:19,0.9421743154525757,0.9421743154525757
2271,37.833333333333336,373.1499938964844,372.78369140625,623.1500244140625,620.9329833984375,0.10000000149011612,26/05/2025 17:03:20,0.9422043561935425,0.9422043561935425
2272,37.85,373.1499938964844,373.3326110839844,623.1500244140625,625.5633544921875,0.10000000149011612,26/05/2025 17:03:22,0.9422710537910461,0.9422710537910461
2273,37.86666666666667,373.1499938964844,373.17889404296875,623.1500244140625,624.8656005859375,0.10000000149011612,26/05/2025 17:03:23,0.942296028137207,0.942296028137207
2274,37.88333333333333,373.1499938964844,373.2374572753906,623.1500244140625,624.8656005859375,0.10000000149011612,26/05/2025 17:03:24,0.9423260688781738,0.9423260688781738
2275,37.9,373.1499938964844,373.3179626464844,623.1500244140625,624.041015625,0.10000000149011612,26/05/2025 17:03:25,0.942277729511261,0.942277729511261
2276,37.916666666666664,373.1499938964844,373.4057922363281,623.1500244140625,624.67529296875,0.10000000149011612,26/05/2025 17:03:26,0.942296028137207,0.942296028137207
2277,37.93333333333333,373.1499938964844,373.20819091796875,623.1500244140625,622.9627685546875,0.10000000149011612,26/05/2025 17:03:27,0.9422926902770996,0.9422926902770996
2278,37.95,373.1499938964844,373.3179626464844,623.1500244140625,623.9141845703125,0.10000000149011612,26/05/2025 17:03:28,0.9422677159309387,0.9422677159309387
2279,37.96666666666667,373.1499938964844,373.36187744140625,623.1500244140625,624.8656005859375,0.10000000149011612,26/05/2025 17:03:29,0.9422560930252075,0.9422560930252075
2280,37.983333333333334,373.1499938964844,373.36187744140625,623.1500244140625,623.2799072265625,0.10000000149011612,26/05/2025 17:03:30,0.9423027038574219,0.9423027038574219
2281,38.0,373.1499938964844,373.2813720703125,623.1500244140625,623.5970458984375,0.10000000149011612,26/05/2025 17:03:31,0.9422910809516907,0.9422910809516907
2282,38.016666666666666,373.1499938964844,373.3179626464844,623.1500244140625,624.8656005859375,0.10000000149011612,26/05/2025 17:03:32,0.9422810673713684,0.9422810673713684
2283,38.03333333333333,373.1499938964844,373.2813720703125,623.1500244140625,623.5335693359375,0.10000000149011612,26/05/2025 17:03:33,0.9422944188117981,0.9422944188117981
2284,38.05,373.1499938964844,373.19354248046875,623.1500244140625,622.518798828125,0.10000000149011612,26/05/2025 17:03:34,0.9423326253890991,0.9423326253890991
2285,38.06666666666667,373.1499938964844,373.1569519042969,623.1500244140625,622.7724609375,0.10000000149011612,26/05/2025 17:03:35,0.9423710107803345,0.9423710107803345
2286,38.083333333333336,373.1499938964844,373.3033142089844,623.1500244140625,623.787353515625,0.10000000149011612,26/05/2025 17:03:36,0.9423810243606567,0.9423810243606567
2287,38.1,373.1499938964844,373.35455322265625,623.1500244140625,625.055908203125,0.10000000149011612,26/05/2025 17:03:37,0.9423726797103882,0.9423726797103882
2288,38.11666666666667,373.1499938964844,373.04718017578125,623.1500244140625,621.6307373046875,0.10000000149011612,26/05/2025 17:03:38,0.9423660039901733,0.9423660039901733
2289,38.13333333333333,373.1499938964844,373.03985595703125,623.1500244140625,621.5672607421875,0.10000000149011612,26/05/2025 17:03:39,0.942367672920227,0.942367672920227
2290,38.15,373.1499938964844,373.2374572753906,623.1500244140625,623.2164306640625,0.10000000149011612,26/05/2025 17:03:40,0.9423559904098511,0.9423559904098511
2291,38.166666666666664,373.1499938964844,373.0617980957031,623.1500244140625,622.518798828125,0.10000000149011612,26/05/2025 17:03:41,0.9423726797103882,0.9423726797103882
2292,38.18333333333333,373.1499938964844,373.52288818359375,623.1500244140625,625.8804931640625,0.10000000149011612,26/05/2025 17:03:42,0.9423893690109253,0.9423893690109253
2293,38.2,373.1499938964844,373.2301330566406,623.1500244140625,624.358154296875,0.10000000149011612,26/05/2025 17:03:43,0.9424077272415161,0.9424077272415161
2294,38.21666666666667,373.1499938964844,373.2154846191406,623.1500244140625,623.5335693359375,0.10000000149011612,26/05/2025 17:03:44,0.9424177408218384,0.9424177408218384
2295,38.233333333333334,373.1499938964844,373.3252868652344,623.1500244140625,624.421630859375,0.10000000149011612,26/05/2025 17:03:45,0.9423843622207642,0.9423843622207642
2296,38.25,373.1499938964844,373.02520751953125,623.1500244140625,621.8843994140625,0.10000000149011612,26/05/2025 17:03:46,0.9423893690109253,0.9423893690109253
2297,38.266666666666666,373.1499938964844,373.2154846191406,623.1500244140625,623.089599609375,0.10000000149011612,26/05/2025 17:03:48,0.9423960447311401,0.9423960447311401
2298,38.28333333333333,373.1499938964844,373.02520751953125,623.1500244140625,621.376953125,0.10000000149011612,26/05/2025 17:03:49,0.942379355430603,0.942379355430603
2299,38.3,373.1499938964844,373.3179626464844,623.1500244140625,623.5970458984375,0.10000000149011612,26/05/2025 17:03:50,0.9423626661300659,0.9423626661300659
