fecha,Pref
28/05/2025,1.90463
28/05/2025,1.90436
28/05/2025,1.9042
28/05/2025,1.90397
28/05/2025,1.90378
28/05/2025,1.90364
28/05/2025,1.90346
28/05/2025,1.90333
28/05/2025,1.90317
28/05/2025,1.90304
28/05/2025,1.90293
28/05/2025,1.90282
28/05/2025,1.90271
28/05/2025,1.9026
28/05/2025,1.9025
28/05/2025,1.90241
28/05/2025,1.9023
28/05/2025,1.90222
28/05/2025,1.9021
28/05/2025,1.90202
28/05/2025,1.9019
28/05/2025,1.90184
28/05/2025,1.90175
28/05/2025,1.90169
28/05/2025,1.90159
28/05/2025,1.90153
28/05/2025,1.90145
28/05/2025,1.90142
28/05/2025,1.90131
28/05/2025,1.90124
28/05/2025,1.90121
28/05/2025,1.90113
28/05/2025,1.90108
28/05/2025,1.90099
28/05/2025,1.90093
28/05/2025,1.90088
28/05/2025,1.9008
28/05/2025,1.90074
28/05/2025,1.90072
28/05/2025,1.90066
28/05/2025,1.9006
28/05/2025,1.90054
28/05/2025,1.90047
28/05/2025,1.90044
28/05/2025,1.90039
28/05/2025,1.90034
28/05/2025,1.90031
28/05/2025,1.90028
28/05/2025,1.90023
28/05/2025,1.90019
28/05/2025,1.90013
28/05/2025,1.90012
28/05/2025,1.9001
28/05/2025,1.90003
28/05/2025,1.89999
28/05/2025,1.89996
28/05/2025,1.8999
28/05/2025,1.8999
28/05/2025,1.89984
28/05/2025,1.89981
28/05/2025,1.89976
28/05/2025,1.89975
28/05/2025,1.89972
28/05/2025,1.89968
28/05/2025,1.89965
28/05/2025,1.89963
28/05/2025,1.8996
28/05/2025,1.89957
28/05/2025,1.89952
28/05/2025,1.89951
28/05/2025,1.89946
28/05/2025,1.89942
28/05/2025,1.89939
28/05/2025,1.89938
28/05/2025,1.89933
28/05/2025,1.89932
28/05/2025,1.89929
28/05/2025,1.89926
28/05/2025,1.89924
28/05/2025,1.89921
28/05/2025,1.8992
28/05/2025,1.8992
28/05/2025,1.89914
28/05/2025,1.8991
28/05/2025,1.89908
28/05/2025,1.89904
28/05/2025,1.89904
28/05/2025,1.89904
28/05/2025,1.89899
28/05/2025,1.89897
28/05/2025,1.89896
28/05/2025,1.89893
28/05/2025,1.89889
28/05/2025,1.89888
28/05/2025,1.89888
28/05/2025,1.89886
28/05/2025,1.89882
28/05/2025,1.89881
28/05/2025,1.89877
28/05/2025,1.89877
28/05/2025,1.89876
28/05/2025,1.89874
28/05/2025,1.89875
28/05/2025,1.89871
28/05/2025,1.8987
28/05/2025,1.89867
28/05/2025,1.89864
28/05/2025,1.89861
28/05/2025,1.8986
28/05/2025,1.8986
28/05/2025,1.89855
28/05/2025,1.89854
28/05/2025,1.89852
28/05/2025,1.89847
28/05/2025,1.89847
28/05/2025,1.89841
28/05/2025,1.8984
28/05/2025,1.8984
28/05/2025,1.89836
28/05/2025,1.89833
28/05/2025,1.89831
28/05/2025,1.89829
28/05/2025,1.89826
28/05/2025,1.89823
28/05/2025,1.89821
28/05/2025,1.89817
28/05/2025,1.89816
28/05/2025,1.89812
28/05/2025,1.89811
28/05/2025,1.8981
28/05/2025,1.89808
28/05/2025,1.89809
28/05/2025,1.89805
28/05/2025,1.89804
28/05/2025,1.89802
28/05/2025,1.89799
28/05/2025,1.89796
28/05/2025,1.89793
28/05/2025,1.89792
28/05/2025,1.89791
28/05/2025,1.89789
28/05/2025,1.89789
28/05/2025,1.89785
28/05/2025,1.89783
28/05/2025,1.89783
28/05/2025,1.89778
28/05/2025,1.89775
28/05/2025,1.89776
28/05/2025,1.89774
28/05/2025,1.89773
28/05/2025,1.89774
28/05/2025,1.89773
28/05/2025,1.89767
28/05/2025,1.89768
28/05/2025,1.89767
28/05/2025,1.89764
28/05/2025,1.89761
28/05/2025,1.89762
28/05/2025,1.89758
28/05/2025,1.89756
28/05/2025,1.89754
28/05/2025,1.89755
28/05/2025,1.89752
28/05/2025,1.89752
28/05/2025,1.89749
28/05/2025,1.89749
28/05/2025,1.89747
28/05/2025,1.89743
28/05/2025,1.89742
28/05/2025,1.89743
28/05/2025,1.89743
28/05/2025,1.8974
28/05/2025,1.89739
28/05/2025,1.89735
28/05/2025,1.89735
28/05/2025,1.89734
28/05/2025,1.89734
28/05/2025,1.89732
28/05/2025,1.8973
28/05/2025,1.89728
28/05/2025,1.89727
28/05/2025,1.89726
28/05/2025,1.89724
28/05/2025,1.89724
28/05/2025,1.89721
28/05/2025,1.89718
28/05/2025,1.89719
28/05/2025,1.89716
28/05/2025,1.89716
28/05/2025,1.89714
28/05/2025,1.89712
28/05/2025,1.8971
28/05/2025,1.89708
28/05/2025,1.89708
28/05/2025,1.89706
28/05/2025,1.89704
28/05/2025,1.89702
28/05/2025,1.89704
28/05/2025,1.89702
28/05/2025,1.897
28/05/2025,1.89701
28/05/2025,1.89696
28/05/2025,1.89697
28/05/2025,1.89697
28/05/2025,1.89693
28/05/2025,1.89696
28/05/2025,1.89693
28/05/2025,1.8969
28/05/2025,1.89688
28/05/2025,1.89687
28/05/2025,1.89686
28/05/2025,1.89684
28/05/2025,1.89683
28/05/2025,1.89683
28/05/2025,1.8968
28/05/2025,1.89678
28/05/2025,1.89679
28/05/2025,1.89675
28/05/2025,1.89675
28/05/2025,1.89674
28/05/2025,1.89673
28/05/2025,1.89672
28/05/2025,1.89672
28/05/2025,1.89671
28/05/2025,1.89669
28/05/2025,1.89667
28/05/2025,1.89666
28/05/2025,1.89665
28/05/2025,1.89665
28/05/2025,1.89665
28/05/2025,1.89662
28/05/2025,1.8966
28/05/2025,1.89661
28/05/2025,1.8966
28/05/2025,1.89657
28/05/2025,1.89655
28/05/2025,1.89656
28/05/2025,1.89654
28/05/2025,1.89651
28/05/2025,1.8965
28/05/2025,1.89648
28/05/2025,1.89649
28/05/2025,1.89648
28/05/2025,1.89644
28/05/2025,1.89645
28/05/2025,1.89638
28/05/2025,1.89639
28/05/2025,1.8964
28/05/2025,1.89635
28/05/2025,1.89634
28/05/2025,1.89635
28/05/2025,1.89633
28/05/2025,1.89635
28/05/2025,1.89632
28/05/2025,1.8963
28/05/2025,1.89631
28/05/2025,1.89627
28/05/2025,1.89629
28/05/2025,1.89625
28/05/2025,1.89625
28/05/2025,1.89624
28/05/2025,1.89624
28/05/2025,1.89621
28/05/2025,1.89622
28/05/2025,1.89619
28/05/2025,1.89617
28/05/2025,1.89617
28/05/2025,1.89615
28/05/2025,1.89613
28/05/2025,1.89612
28/05/2025,1.89611
28/05/2025,1.89611
28/05/2025,1.89611
28/05/2025,1.8961
28/05/2025,1.89608
28/05/2025,1.89608
28/05/2025,1.89607
28/05/2025,1.89604
28/05/2025,1.89606
28/05/2025,1.89605
28/05/2025,1.89603
28/05/2025,1.896
28/05/2025,1.896
28/05/2025,1.89597
28/05/2025,1.89598
28/05/2025,1.89596
28/05/2025,1.89596
28/05/2025,1.89593
28/05/2025,1.89592
28/05/2025,1.89591
28/05/2025,1.89591
28/05/2025,1.89593
28/05/2025,1.89589
28/05/2025,1.89593
28/05/2025,1.89589
28/05/2025,1.8959
28/05/2025,1.89589
28/05/2025,1.89586
28/05/2025,1.89586
28/05/2025,1.89583
28/05/2025,1.89582
28/05/2025,1.89582
28/05/2025,1.89581
28/05/2025,1.89581
28/05/2025,1.8958
28/05/2025,1.89579
28/05/2025,1.89577
28/05/2025,1.8958
28/05/2025,1.89575
28/05/2025,1.89577
28/05/2025,1.89577
28/05/2025,1.89581
28/05/2025,1.8958
28/05/2025,1.89579
28/05/2025,1.89577
28/05/2025,1.89574
28/05/2025,1.89572
28/05/2025,1.89572
28/05/2025,1.8957
28/05/2025,1.89573
28/05/2025,1.89571
28/05/2025,1.89568
28/05/2025,1.89567
28/05/2025,1.89565
28/05/2025,1.89563
28/05/2025,1.89562
28/05/2025,1.89564
28/05/2025,1.89561
28/05/2025,1.89558
28/05/2025,1.8956
28/05/2025,1.89559
28/05/2025,1.89559
28/05/2025,1.89558
28/05/2025,1.89559
28/05/2025,1.89557
28/05/2025,1.89554
28/05/2025,1.89556
28/05/2025,1.89553
28/05/2025,1.89554
28/05/2025,1.89552
28/05/2025,1.8955
28/05/2025,1.89547
28/05/2025,1.89549
28/05/2025,1.89549
28/05/2025,1.89547
28/05/2025,1.89544
28/05/2025,1.89544
28/05/2025,1.89545
28/05/2025,1.89544
28/05/2025,1.89543
28/05/2025,1.89542
28/05/2025,1.89543
28/05/2025,1.8954
28/05/2025,1.8954
28/05/2025,1.89539
28/05/2025,1.89537
28/05/2025,1.89537
28/05/2025,1.89534
28/05/2025,1.89535
28/05/2025,1.89536
28/05/2025,1.89537
28/05/2025,1.89533
28/05/2025,1.89533
28/05/2025,1.8953
28/05/2025,1.8953
28/05/2025,1.8953
28/05/2025,1.89529
28/05/2025,1.89528
28/05/2025,1.89527
28/05/2025,1.89528
28/05/2025,1.89528
28/05/2025,1.8953
28/05/2025,1.89528
28/05/2025,1.89527
28/05/2025,1.89528
28/05/2025,1.89528
28/05/2025,1.89527
28/05/2025,1.89524
28/05/2025,1.89523
28/05/2025,1.89521
28/05/2025,1.8952
28/05/2025,1.8952
28/05/2025,1.8952
28/05/2025,1.89521
28/05/2025,1.89518
28/05/2025,1.89518
28/05/2025,1.89518
28/05/2025,1.89517
28/05/2025,1.89513
28/05/2025,1.89515
28/05/2025,1.89513
28/05/2025,1.89511
28/05/2025,1.8951
28/05/2025,1.8951
28/05/2025,1.8951
28/05/2025,1.8951
28/05/2025,1.89509
28/05/2025,1.89508
28/05/2025,1.89507
28/05/2025,1.89503
28/05/2025,1.89502
28/05/2025,1.89499
28/05/2025,1.89503
28/05/2025,1.89503
28/05/2025,1.89501
28/05/2025,1.89501
28/05/2025,1.89499
28/05/2025,1.895
28/05/2025,1.89498
28/05/2025,1.89498
28/05/2025,1.89499
28/05/2025,1.89496
28/05/2025,1.89496
28/05/2025,1.89496
28/05/2025,1.89495
28/05/2025,1.89497
28/05/2025,1.89494
28/05/2025,1.89495
28/05/2025,1.89493
28/05/2025,1.89491
28/05/2025,1.89492
28/05/2025,1.8949
28/05/2025,1.89492
28/05/2025,1.89488
28/05/2025,1.8949
28/05/2025,1.89488
28/05/2025,1.89487
28/05/2025,1.89487
28/05/2025,1.89488
28/05/2025,1.89487
28/05/2025,1.89485
28/05/2025,1.89482
28/05/2025,1.89482
28/05/2025,1.89481
28/05/2025,1.89483
28/05/2025,1.89483
28/05/2025,1.89484
28/05/2025,1.89481
28/05/2025,1.89482
28/05/2025,1.8948
28/05/2025,1.8948
28/05/2025,1.89478
28/05/2025,1.89481
28/05/2025,1.8948
28/05/2025,1.89476
28/05/2025,1.89477
28/05/2025,1.89476
28/05/2025,1.89474
28/05/2025,1.89474
28/05/2025,1.89474
28/05/2025,1.89473
28/05/2025,1.8947
28/05/2025,1.89471
28/05/2025,1.89471
28/05/2025,1.89468
28/05/2025,1.89467
28/05/2025,1.89467
28/05/2025,1.89465
28/05/2025,1.89461
28/05/2025,1.89463
28/05/2025,1.89458
28/05/2025,1.89458
28/05/2025,1.89458
28/05/2025,1.89456
28/05/2025,1.89456
28/05/2025,1.89454
28/05/2025,1.89453
28/05/2025,1.89452
28/05/2025,1.89449
28/05/2025,1.89449
28/05/2025,1.8945
28/05/2025,1.89449
28/05/2025,1.89449
28/05/2025,1.89446
28/05/2025,1.8945
28/05/2025,1.89449
28/05/2025,1.89445
28/05/2025,1.89444
28/05/2025,1.89443
28/05/2025,1.89442
28/05/2025,1.8944
28/05/2025,1.89441
28/05/2025,1.89441
28/05/2025,1.89437
28/05/2025,1.89437
28/05/2025,1.89436
28/05/2025,1.89437
28/05/2025,1.89435
28/05/2025,1.89433
28/05/2025,1.8943
28/05/2025,1.89432
28/05/2025,1.89433
28/05/2025,1.8943
28/05/2025,1.8943
28/05/2025,1.8943
28/05/2025,1.89427
28/05/2025,1.89428
28/05/2025,1.89429
28/05/2025,1.89428
28/05/2025,1.89428
28/05/2025,1.89429
28/05/2025,1.89425
28/05/2025,1.89423
28/05/2025,1.89426
28/05/2025,1.89423
28/05/2025,1.89426
28/05/2025,1.89424
28/05/2025,1.89424
28/05/2025,1.89422
28/05/2025,1.89425
28/05/2025,1.89424
28/05/2025,1.89425
28/05/2025,1.89424
28/05/2025,1.89422
28/05/2025,1.89424
28/05/2025,1.89422
28/05/2025,1.89422
28/05/2025,1.89423
28/05/2025,1.89423
28/05/2025,1.89422
28/05/2025,1.8942
28/05/2025,1.8942
28/05/2025,1.89418
28/05/2025,1.8942
28/05/2025,1.89417
28/05/2025,1.89416
28/05/2025,1.8942
28/05/2025,1.89413
28/05/2025,1.89412
28/05/2025,1.89412
28/05/2025,1.89413
28/05/2025,1.89413
28/05/2025,1.8941
28/05/2025,1.8941
28/05/2025,1.89409
28/05/2025,1.89409
28/05/2025,1.89411
28/05/2025,1.89409
28/05/2025,1.89408
28/05/2025,1.89408
28/05/2025,1.89407
28/05/2025,1.89406
28/05/2025,1.89404
28/05/2025,1.89403
28/05/2025,1.894
28/05/2025,1.894
28/05/2025,1.89398
28/05/2025,1.89398
28/05/2025,1.894
28/05/2025,1.89397
28/05/2025,1.89397
28/05/2025,1.89398
28/05/2025,1.89397
28/05/2025,1.89397
28/05/2025,1.89395
28/05/2025,1.89397
28/05/2025,1.89396
28/05/2025,1.89396
28/05/2025,1.89393
28/05/2025,1.89395
28/05/2025,1.89395
28/05/2025,1.89393
28/05/2025,1.8939
28/05/2025,1.8939
28/05/2025,1.89389
28/05/2025,1.8939
28/05/2025,1.89392
28/05/2025,1.8939
28/05/2025,1.8939
28/05/2025,1.89393
28/05/2025,1.89391
28/05/2025,1.8939
28/05/2025,1.8939
28/05/2025,1.8939
28/05/2025,1.89389
28/05/2025,1.89391
28/05/2025,1.89389
28/05/2025,1.89389
28/05/2025,1.89389
28/05/2025,1.89388
28/05/2025,1.89386
28/05/2025,1.89387
28/05/2025,1.89385
28/05/2025,1.89386
28/05/2025,1.89386
28/05/2025,1.89385
28/05/2025,1.89385
28/05/2025,1.89384
28/05/2025,1.89386
28/05/2025,1.89384
28/05/2025,1.89387
28/05/2025,1.89386
28/05/2025,1.89384
28/05/2025,1.89384
28/05/2025,1.89384
28/05/2025,1.89385
28/05/2025,1.89384
28/05/2025,1.89381
28/05/2025,1.89381
28/05/2025,1.89383
28/05/2025,1.89385
28/05/2025,1.89382
28/05/2025,1.89382
28/05/2025,1.8938
28/05/2025,1.8938
28/05/2025,1.8938
28/05/2025,1.89379
28/05/2025,1.89381
28/05/2025,1.89379
28/05/2025,1.8938
28/05/2025,1.89381
28/05/2025,1.89379
28/05/2025,1.89379
28/05/2025,1.89378
28/05/2025,1.89379
28/05/2025,1.89379
28/05/2025,1.89377
28/05/2025,1.89374
28/05/2025,1.89376
28/05/2025,1.89377
28/05/2025,1.89377
28/05/2025,1.89377
28/05/2025,1.89373
28/05/2025,1.89374
28/05/2025,1.89374
28/05/2025,1.89377
28/05/2025,1.89372
28/05/2025,1.8937
28/05/2025,1.8937
28/05/2025,1.8937
28/05/2025,1.89372
28/05/2025,1.89375
28/05/2025,1.89376
28/05/2025,1.89376
28/05/2025,1.89377
28/05/2025,1.89377
28/05/2025,1.89376
28/05/2025,1.89378
28/05/2025,1.89374
28/05/2025,1.89374
28/05/2025,1.89372
28/05/2025,1.89372
28/05/2025,1.89373
28/05/2025,1.89369
28/05/2025,1.89372
28/05/2025,1.89374
28/05/2025,1.89374
28/05/2025,1.89373
28/05/2025,1.89373
28/05/2025,1.89372
28/05/2025,1.89373
28/05/2025,1.89374
28/05/2025,1.89371
28/05/2025,1.89373
28/05/2025,1.89372
28/05/2025,1.89373
28/05/2025,1.89373
28/05/2025,1.89373
28/05/2025,1.89372
28/05/2025,1.8937
28/05/2025,1.89371
28/05/2025,1.89369
28/05/2025,1.89373
28/05/2025,1.89372
28/05/2025,1.89372
28/05/2025,1.89371
28/05/2025,1.8937
28/05/2025,1.8937
28/05/2025,1.89371
28/05/2025,1.89372
28/05/2025,1.89372
28/05/2025,1.89371
28/05/2025,1.89373
28/05/2025,1.89373
28/05/2025,1.89373
28/05/2025,1.89374
28/05/2025,1.89371
28/05/2025,1.89372
28/05/2025,1.89372
28/05/2025,1.89372
28/05/2025,1.89371
28/05/2025,1.89371
28/05/2025,1.89372
28/05/2025,1.89371
28/05/2025,1.89371
28/05/2025,1.89372
28/05/2025,1.89372
28/05/2025,1.89372
28/05/2025,1.89371
28/05/2025,1.89372
28/05/2025,1.89371
28/05/2025,1.89419
28/05/2025,1.8942
28/05/2025,1.89417
28/05/2025,1.89418
28/05/2025,1.89412
28/05/2025,1.89413
28/05/2025,1.89418
28/05/2025,1.89416
28/05/2025,1.89417
28/05/2025,1.89418
28/05/2025,1.89418
28/05/2025,1.89418
28/05/2025,1.21593
28/05/2025,1.06693
28/05/2025,0.93469
28/05/2025,0.82232
28/05/2025,0.72506
28/05/2025,0.63796
28/05/2025,0.56354
28/05/2025,0.49495
28/05/2025,0.43501
28/05/2025,0.38316
28/05/2025,0.33053
28/05/2025,0.29038
28/05/2025,0.2548
28/05/2025,0.22401
28/05/2025,0.19719
28/05/2025,0.17398
28/05/2025,0.00646
28/05/2025,0.00455
28/05/2025,0.00392
28/05/2025,0.00328
28/05/2025,0.0033
28/05/2025,0.00333
28/05/2025,0.00336
28/05/2025,0.00336
28/05/2025,0.00335
28/05/2025,0.00335
28/05/2025,0.00336
28/05/2025,0.00335
28/05/2025,0.00336
28/05/2025,0.00334
28/05/2025,0.00335
28/05/2025,0.00335
28/05/2025,0.00335
28/05/2025,0.00334
28/05/2025,0.00335
28/05/2025,0.00335
28/05/2025,0.00335
28/05/2025,0.00359
28/05/2025,0.00359
28/05/2025,0.0036
28/05/2025,0.00359
28/05/2025,0.00359
28/05/2025,0.00358
28/05/2025,0.00359
28/05/2025,0.00359
28/05/2025,0.00359
28/05/2025,0.00357
28/05/2025,0.0036
28/05/2025,0.0036
28/05/2025,0.0036
28/05/2025,0.00361
28/05/2025,0.0036
28/05/2025,0.0036
28/05/2025,0.00358
28/05/2025,0.00359
28/05/2025,0.00358
28/05/2025,0.0036
28/05/2025,0.00359
28/05/2025,0.00359
28/05/2025,0.08643
28/05/2025,0.08653
28/05/2025,0.08682
28/05/2025,0.08721
28/05/2025,0.08791
28/05/2025,0.08854
28/05/2025,0.08933
28/05/2025,0.09015
28/05/2025,0.091
28/05/2025,0.09191
28/05/2025,0.09294
28/05/2025,0.09395
28/05/2025,0.0951
28/05/2025,0.09624
28/05/2025,0.09741
28/05/2025,0.09854
28/05/2025,0.09989
28/05/2025,0.10101
28/05/2025,0.10239
28/05/2025,0.10359
28/05/2025,0.1049
28/05/2025,0.10617
28/05/2025,0.10741
28/05/2025,0.10876
28/05/2025,0.11008
28/05/2025,0.11143
28/05/2025,0.11277
28/05/2025,0.11407
28/05/2025,0.11542
28/05/2025,0.11678
28/05/2025,0.11807
28/05/2025,0.11937
28/05/2025,0.12065
28/05/2025,0.12202
28/05/2025,0.12329
28/05/2025,0.12462
28/05/2025,0.12586
28/05/2025,0.12716
28/05/2025,0.12852
28/05/2025,0.12979
28/05/2025,0.13106
28/05/2025,0.13228
28/05/2025,0.13362
28/05/2025,0.13484
28/05/2025,0.13603
28/05/2025,0.13731
28/05/2025,0.13851
28/05/2025,0.13975
28/05/2025,0.14096
28/05/2025,0.14226
28/05/2025,0.14338
28/05/2025,0.14454
28/05/2025,0.14568
28/05/2025,0.14684
28/05/2025,0.14803
28/05/2025,0.1492
28/05/2025,0.15024
28/05/2025,0.15153
28/05/2025,0.15254
28/05/2025,0.15368
28/05/2025,0.15475
28/05/2025,0.15584
28/05/2025,0.157
28/05/2025,0.15802
28/05/2025,0.15907
28/05/2025,0.1601
28/05/2025,0.16108
28/05/2025,0.16205
28/05/2025,0.16311
28/05/2025,0.16409
28/05/2025,0.165
28/05/2025,0.16595
28/05/2025,0.16688
28/05/2025,0.16784
28/05/2025,0.16876
28/05/2025,0.16962
28/05/2025,0.17048
28/05/2025,0.17131
28/05/2025,0.1722
28/05/2025,0.17299
28/05/2025,0.17379
28/05/2025,0.17456
28/05/2025,0.17535
28/05/2025,0.17612
28/05/2025,0.17689
28/05/2025,0.17765
28/05/2025,0.17832
28/05/2025,0.17901
28/05/2025,0.17968
28/05/2025,0.18029
28/05/2025,0.18096
28/05/2025,0.18157
28/05/2025,0.18215
28/05/2025,0.1828
28/05/2025,0.18335
28/05/2025,0.18388
28/05/2025,0.18448
28/05/2025,0.18509
28/05/2025,0.18547
28/05/2025,0.18597
28/05/2025,0.18641
28/05/2025,0.18688
28/05/2025,0.18733
28/05/2025,0.18777
28/05/2025,0.18814
28/05/2025,0.18857
28/05/2025,0.18897
28/05/2025,0.18934
28/05/2025,0.1897
28/05/2025,0.19006
28/05/2025,0.19038
28/05/2025,0.1907
28/05/2025,0.191
28/05/2025,0.19128
28/05/2025,0.19155
28/05/2025,0.19182
28/05/2025,0.19207
28/05/2025,0.19232
28/05/2025,0.19253
28/05/2025,0.19275
28/05/2025,0.19296
28/05/2025,0.19315
28/05/2025,0.19335
28/05/2025,0.19352
28/05/2025,0.19369
28/05/2025,0.19382
28/05/2025,0.19395
28/05/2025,0.19408
28/05/2025,0.1942
28/05/2025,0.1943
28/05/2025,0.19442
28/05/2025,0.1945
28/05/2025,0.19458
28/05/2025,0.19464
28/05/2025,0.19471
28/05/2025,0.19478
28/05/2025,0.19485
28/05/2025,0.19489
28/05/2025,0.19492
28/05/2025,0.19494
28/05/2025,0.19498
28/05/2025,0.195
28/05/2025,0.19501
28/05/2025,0.19506
28/05/2025,0.19509
28/05/2025,0.1951
28/05/2025,0.19511
28/05/2025,0.19512
28/05/2025,0.19513
28/05/2025,0.19512
28/05/2025,0.19513
28/05/2025,0.19516
28/05/2025,0.19515
28/05/2025,0.19516
28/05/2025,0.19516
28/05/2025,0.19518
28/05/2025,0.19517
28/05/2025,0.19518
28/05/2025,0.19517
28/05/2025,0.19515
28/05/2025,0.19516
28/05/2025,0.19517
28/05/2025,0.19518
28/05/2025,0.19519
28/05/2025,0.1952
28/05/2025,0.1952
28/05/2025,0.19521
28/05/2025,0.19519
28/05/2025,0.1952
28/05/2025,0.19522
28/05/2025,0.19523
28/05/2025,0.19523
28/05/2025,0.19522
28/05/2025,0.19521
28/05/2025,0.1952
28/05/2025,0.19523
28/05/2025,0.19524
28/05/2025,0.19523
28/05/2025,0.19524
28/05/2025,0.19523
28/05/2025,0.19522
28/05/2025,0.19522
28/05/2025,0.19524
28/05/2025,0.19523
28/05/2025,0.19524
28/05/2025,0.19524
28/05/2025,0.19525
28/05/2025,0.19524
28/05/2025,0.19523
28/05/2025,0.19524
28/05/2025,0.19523
28/05/2025,0.19523
28/05/2025,0.19524
28/05/2025,0.19523
28/05/2025,0.19523
28/05/2025,0.19523
28/05/2025,0.19525
28/05/2025,0.19524
28/05/2025,0.19524
28/05/2025,0.19525
28/05/2025,0.19527
28/05/2025,0.19525
28/05/2025,0.19525
28/05/2025,0.19525
28/05/2025,0.19526
28/05/2025,0.19528
28/05/2025,0.19528
28/05/2025,0.19528
28/05/2025,0.19525
28/05/2025,0.19527
28/05/2025,0.19527
28/05/2025,0.19529
28/05/2025,0.19528
28/05/2025,0.19527
28/05/2025,0.19527
28/05/2025,0.1953
28/05/2025,0.19529
28/05/2025,0.19529
28/05/2025,0.19529
28/05/2025,0.19529
28/05/2025,0.1953
28/05/2025,0.19531
28/05/2025,0.19531
28/05/2025,0.19532
28/05/2025,0.19532
28/05/2025,0.19532
28/05/2025,0.19531
28/05/2025,0.19531
28/05/2025,0.19532
28/05/2025,0.19532
28/05/2025,0.1953
28/05/2025,0.19534
28/05/2025,0.19532
28/05/2025,0.19532
28/05/2025,0.19531
28/05/2025,0.19532
28/05/2025,0.19531
28/05/2025,0.19535
28/05/2025,0.19531
28/05/2025,0.19532
28/05/2025,0.19532
28/05/2025,0.19533
28/05/2025,0.19534
28/05/2025,0.19533
28/05/2025,0.19534
28/05/2025,0.19534
28/05/2025,0.19534
28/05/2025,0.19534
28/05/2025,0.19534
28/05/2025,0.19534
28/05/2025,0.19533
28/05/2025,0.19534
28/05/2025,0.19534
28/05/2025,0.19532
28/05/2025,0.19534
28/05/2025,0.19535
28/05/2025,0.19535
28/05/2025,0.19536
28/05/2025,0.19536
28/05/2025,0.19534
28/05/2025,0.19535
28/05/2025,0.19534
28/05/2025,0.19537
28/05/2025,0.19535
28/05/2025,0.19534
28/05/2025,0.19535
28/05/2025,0.19537
28/05/2025,0.19536
28/05/2025,0.19536
28/05/2025,0.19536
28/05/2025,0.19535
28/05/2025,0.19537
28/05/2025,0.19535
28/05/2025,0.19534
28/05/2025,0.19536
28/05/2025,0.19537
28/05/2025,0.19536
28/05/2025,0.19536
28/05/2025,0.19535
28/05/2025,0.19536
28/05/2025,0.19536
28/05/2025,0.19536
28/05/2025,0.19537
28/05/2025,0.19535
28/05/2025,0.19536
28/05/2025,0.19537
28/05/2025,0.19539
28/05/2025,0.19537
28/05/2025,0.19538
28/05/2025,0.19538
28/05/2025,0.19536
28/05/2025,0.19539
28/05/2025,0.19539
28/05/2025,0.19537
28/05/2025,0.19537
28/05/2025,0.19539
28/05/2025,0.19537
28/05/2025,0.19538
28/05/2025,0.19538
28/05/2025,0.19538
28/05/2025,0.19538
28/05/2025,0.19537
28/05/2025,0.1954
28/05/2025,0.19539
28/05/2025,0.19538
28/05/2025,0.19537
28/05/2025,0.19539
28/05/2025,0.19538
28/05/2025,0.19538
28/05/2025,0.19538
28/05/2025,0.19539
28/05/2025,0.19539
28/05/2025,0.19538
28/05/2025,0.19539
28/05/2025,0.19538
28/05/2025,0.19539
28/05/2025,0.19537
28/05/2025,0.19539
28/05/2025,0.19539
28/05/2025,0.1954
28/05/2025,0.19541
28/05/2025,0.19542
28/05/2025,0.1954
28/05/2025,0.19538
28/05/2025,0.19538
28/05/2025,0.19538
28/05/2025,0.19539
28/05/2025,0.1954
28/05/2025,0.1954
28/05/2025,0.1954
28/05/2025,0.1954
28/05/2025,0.19541
28/05/2025,0.19542
28/05/2025,0.19541
28/05/2025,0.19541
28/05/2025,0.19539
28/05/2025,0.19542
28/05/2025,0.19541
28/05/2025,0.19541
28/05/2025,0.19542
28/05/2025,0.19542
28/05/2025,0.19543
28/05/2025,0.19541
28/05/2025,0.19539
28/05/2025,0.19541
28/05/2025,0.19543
28/05/2025,0.1954
28/05/2025,0.1954
28/05/2025,0.19541
28/05/2025,0.19542
28/05/2025,0.19542
28/05/2025,0.1954
28/05/2025,0.19542
28/05/2025,0.19542
28/05/2025,0.1954
28/05/2025,0.1954
28/05/2025,0.1954
28/05/2025,0.19542
28/05/2025,0.19545
28/05/2025,0.19542
28/05/2025,0.19542
28/05/2025,0.19543
28/05/2025,0.19543
28/05/2025,0.19542
28/05/2025,0.19542
28/05/2025,0.1954
28/05/2025,0.19542
28/05/2025,0.19542
28/05/2025,0.19542
28/05/2025,0.19542
28/05/2025,0.19541
28/05/2025,0.19541
28/05/2025,0.19543
28/05/2025,0.19539
28/05/2025,0.19541
28/05/2025,0.19541
28/05/2025,0.19541
28/05/2025,0.19542
28/05/2025,0.19543
28/05/2025,0.19545
28/05/2025,0.19544
28/05/2025,0.19544
28/05/2025,0.19542
28/05/2025,0.19542
28/05/2025,0.19542
28/05/2025,0.19542
28/05/2025,0.19543
28/05/2025,0.19544
28/05/2025,0.19543
28/05/2025,0.19541
28/05/2025,0.19542
28/05/2025,0.19544
28/05/2025,0.19543
28/05/2025,0.19544
28/05/2025,0.19542
28/05/2025,0.1954
28/05/2025,0.19543
28/05/2025,0.19544
28/05/2025,0.19543
28/05/2025,0.19544
28/05/2025,0.19545
28/05/2025,0.19544
28/05/2025,0.19545
28/05/2025,0.19543
28/05/2025,0.19544
